hour,windspeed,winddir,flight_distance,flight_time,energy_consumption,flight_direction,percentile,flight_time_rounded,energy_consumption_%
4,21,180,120,48.6291354910933,86.94998311606065,B-A,99.5,50,62.5
5,21,180,120,48.6291354910933,86.94998311606065,B-A,99.5,50,62.5
6,20,180,120,48.36195830954286,86.47923910591977,B-A,99.5,50,62.5
7,20,180,120,48.36195830954286,86.47923910591977,B-A,99.5,50,62.5
8,21,180,120,48.6291354910933,86.94998311606065,B-A,99.5,50,62.5
9,21,180,120,48.6291354910933,86.94998311606065,B-A,99.5,50,62.5
10,22,180,120,48.899731311130445,87.427505511084,B-A,99.5,50,62.5
11,23,180,120,49.17381180639946,87.9119147752955,B-A,99.5,50,62.5
12,24,180,120,49.45144472548255,88.40332250034412,B-A,99.5,50,62.5
13,25,180,120,49.73269958462877,88.90184347145534,B-A,99.5,50,62.5
14,26,180,120,50.017647725785,89.40759575771251,B-A,99.5,50,65.0
15,27,180,120,50.30636237692555,89.92070080653242,B-A,99.5,50,65.0
16,28,180,120,50.59891871479408,90.44128354250692,B-A,99.5,50,65.0
17,29,180,120,50.89539393016201,90.96947247078444,B-A,99.5,50,65.0
18,29,180,120,50.89539393016201,90.96947247078444,B-A,99.5,50,65.0
19,28,180,120,50.59891871479408,90.44128354250692,B-A,99.5,50,65.0
20,26,180,120,50.017647725785,89.40759575771251,B-A,99.5,50,65.0
21,25,180,120,49.73269958462877,88.90184347145534,B-A,99.5,50,62.5
22,24,180,120,49.45144472548255,88.40332250034412,B-A,99.5,50,62.5
23,23,180,120,49.17381180639946,87.9119147752955,B-A,99.5,50,62.5
0,4,270,130,47.06092715097699,84.09956844908274,A-B,50.0,45,60.0
1,3,270,130,47.056442526046084,84.09205792663174,A-B,50.0,45,60.0
2,3,270,130,47.056442526046084,84.09205792663174,A-B,50.0,45,60.0
3,3,270,130,47.056442526046084,84.09205792663174,A-B,50.0,45,60.0
4,3,225,130,47.543879856319215,84.91310656216793,A-B,50.0,50,60.0
5,3,225,130,47.543879856319215,84.91310656216793,A-B,50.0,50,60.0
6,3,225,130,47.543879856319215,84.91310656216793,A-B,50.0,50,60.0
7,3,180,130,47.747472040772,85.2574830493063,A-B,50.0,50,60.0
8,3,180,130,47.747472040772,85.2574830493063,A-B,50.0,50,60.0
9,3,135,130,47.543881176661465,84.91310879287087,A-B,50.0,50,60.0
10,4,180,130,47.98506623217925,85.66040409863953,A-B,50.0,50,60.0
11,5,225,130,47.88270622629379,85.48672254867799,A-B,50.0,50,60.0
12,6,270,130,47.073748929913926,84.12104745781,A-B,50.0,45,60.0
13,8,270,130,47.09172015229036,84.15116775305307,A-B,50.0,45,60.0
14,9,270,130,47.102642960853814,84.1694831737126,A-B,50.0,45,60.0
15,10,270,130,47.114861258610354,84.18997842107208,A-B,50.0,45,60.0
16,11,270,130,47.12837853097097,84.21266182770215,A-B,50.0,45,60.0
17,10,270,130,47.114861258610354,84.18997842107208,A-B,50.0,45,60.0
18,10,270,130,47.114861258610354,84.18997842107208,A-B,50.0,45,60.0
19,9,270,130,47.102642960853814,84.1694831737126,A-B,50.0,45,60.0
20,7,270,130,47.08208972176592,84.13502470594192,A-B,50.0,45,60.0
21,6,270,130,47.073748929913926,84.12104745781,A-B,50.0,45,60.0
22,5,270,130,47.066695406985986,84.10923031197707,A-B,50.0,45,60.0
23,4,270,130,47.06092715097699,84.09956844908274,A-B,50.0,45,60.0
0,4,90,130,47.06092961190571,84.09957258176826,B-A,50.0,45,60.0
1,3,90,130,47.056444371336056,84.09206102517544,B-A,50.0,45,60.0
2,3,90,130,47.056444371336056,84.09206102517544,B-A,50.0,45,60.0
3,3,90,130,47.056444371336056,84.09206102517544,B-A,50.0,45,60.0
4,3,45,130,46.57477268307086,83.28594662032431,B-A,50.0,45,60.0
5,3,45,130,46.57477268307086,83.28594662032431,B-A,50.0,45,60.0
6,3,45,130,46.57477268307086,83.28594662032431,B-A,50.0,45,60.0
7,3,0,130,46.37694613802582,82.95651248230448,B-A,50.0,45,60.0
8,3,0,130,46.37694613802582,82.95651248230448,B-A,50.0,45,60.0
9,3,45,130,46.57477268307086,83.28594662032431,B-A,50.0,45,60.0
10,4,0,130,46.15729582115724,82.59186217113617,B-A,50.0,45,60.0
11,5,45,130,46.266714128263395,82.77322984234742,B-A,50.0,45,60.0
12,6,90,130,47.07375262363167,84.12105366238411,B-A,50.0,45,60.0
13,8,90,130,47.091725081593395,84.15117603617024,B-A,50.0,45,60.0
14,9,90,130,47.10264850929267,84.16949249928996,B-A,50.0,45,60.0
15,10,90,130,47.11486742723834,84.18998879160517,B-A,50.0,45,60.0
16,11,90,130,47.128385320960724,84.21267324596415,B-A,50.0,45,60.0
17,10,90,130,47.11486742723834,84.18998879160517,B-A,50.0,45,60.0
18,10,90,130,47.11486742723834,84.18998879160517,B-A,50.0,45,60.0
19,9,90,130,47.10264850929267,84.16949249928996,B-A,50.0,45,60.0
20,7,90,130,47.0820940328681,84.13503194881707,B-A,50.0,45,60.0
21,6,90,130,47.07375262363167,84.12105366238411,B-A,50.0,45,60.0
22,5,90,130,47.06669848401817,84.10923547991358,B-A,50.0,45,60.0
23,4,90,130,47.06092961190571,84.09957258176826,B-A,50.0,45,60.0
0,4,270,130,47.06092715097699,84.09956844908274,A-B,60.0,45,60.0
1,4,270,130,47.06092715097699,84.09956844908274,A-B,60.0,45,60.0
2,4,270,130,47.06092715097699,84.09956844908274,A-B,60.0,45,60.0
3,4,270,130,47.06092715097699,84.09956844908274,A-B,60.0,45,60.0
4,4,270,130,47.06092715097699,84.09956844908274,A-B,60.0,45,60.0
5,4,270,130,47.06092715097699,84.09956844908274,A-B,60.0,45,60.0
6,3,270,130,47.056442526046084,84.09205792663174,A-B,60.0,45,60.0
7,4,270,130,47.06092715097699,84.09956844908274,A-B,60.0,45,60.0
8,4,225,130,47.71226865541391,85.1978918390838,A-B,60.0,50,60.0
9,4,225,130,47.71226865541391,85.1978918390838,A-B,60.0,50,60.0
10,5,225,130,47.88270622629379,85.48672254867799,A-B,60.0,50,60.0
11,6,270,130,47.073748929913926,84.12104745781,A-B,60.0,45,60.0
12,7,270,130,47.08208972176592,84.13502470594192,A-B,60.0,45,60.0
13,9,270,130,47.102642960853814,84.1694831737126,A-B,60.0,45,60.0
14,10,315,130,45.52720072504391,81.55215339888562,A-B,60.0,45,57.5
15,11,315,130,45.384343225960805,81.31792888323372,A-B,60.0,45,57.5
16,12,270,130,47.14319864037626,84.23754260658784,A-B,60.0,45,60.0
17,12,270,130,47.14319864037626,84.23754260658784,A-B,60.0,45,60.0
18,11,270,130,47.12837853097097,84.21266182770215,A-B,60.0,45,60.0
19,10,270,130,47.114861258610354,84.18997842107208,A-B,60.0,45,60.0
20,9,270,130,47.102642960853814,84.1694831737126,A-B,60.0,45,60.0
21,7,315,130,45.96576135231969,82.27460011879346,A-B,60.0,45,60.0
22,6,315,130,46.11536161857858,82.52217864854502,A-B,60.0,45,60.0
23,5,315,130,46.2667119956261,82.77322630227853,A-B,60.0,45,60.0
0,4,90,130,47.06092961190571,84.09957258176826,B-A,60.0,45,60.0
1,4,90,130,47.06092961190571,84.09957258176826,B-A,60.0,45,60.0
2,4,90,130,47.06092961190571,84.09957258176826,B-A,60.0,45,60.0
3,4,90,130,47.06092961190571,84.09957258176826,B-A,60.0,45,60.0
4,4,90,130,47.06092961190571,84.09957258176826,B-A,60.0,45,60.0
5,4,90,130,47.06092961190571,84.09957258176826,B-A,60.0,45,60.0
6,3,90,130,47.056444371336056,84.09206102517544,B-A,60.0,45,60.0
7,4,90,130,47.06092961190571,84.09957258176826,B-A,60.0,45,60.0
8,4,45,130,46.41984112223648,83.0277996073598,B-A,60.0,45,60.0
9,4,45,130,46.41984112223648,83.0277996073598,B-A,60.0,45,60.0
10,5,45,130,46.266714128263395,82.77322984234742,B-A,60.0,45,60.0
11,6,90,130,47.07375262363167,84.12105366238411,B-A,60.0,45,60.0
12,7,90,130,47.0820940328681,84.13503194881707,B-A,60.0,45,60.0
13,9,90,130,47.10264850929267,84.16949249928996,B-A,60.0,45,60.0
14,10,135,130,48.766841917107335,86.99381988820352,B-A,60.0,50,62.5
15,11,135,130,48.950311355415394,87.30829438652988,B-A,60.0,50,62.5
16,12,90,130,47.14320605302081,84.23755507562883,B-A,60.0,45,60.0
17,12,90,130,47.14320605302081,84.23755507562883,B-A,60.0,45,60.0
18,11,90,130,47.128385320960724,84.21267324596415,B-A,60.0,45,60.0
19,10,90,130,47.11486742723834,84.18998879160517,B-A,60.0,45,60.0
20,9,90,130,47.10264850929267,84.16949249928996,B-A,60.0,45,60.0
21,7,135,130,48.229866844503796,86.07677959624394,B-A,60.0,50,62.5
22,6,135,130,48.05522905010548,85.77966643804938,B-A,60.0,50,62.5
23,5,135,130,47.882708445235835,85.48672631233313,B-A,60.0,50,60.0
0,6,315,130,46.11536161857858,82.52217864854502,A-B,70.0,45,60.0
1,5,315,130,46.2667119956261,82.77322630227853,A-B,70.0,45,60.0
2,5,315,130,46.2667119956261,82.77322630227853,A-B,70.0,45,60.0
3,5,315,130,46.2667119956261,82.77322630227853,A-B,70.0,45,60.0
4,5,315,130,46.2667119956261,82.77322630227853,A-B,70.0,45,60.0
5,5,270,130,47.066695406985986,84.10923031197707,A-B,70.0,45,60.0
6,4,270,130,47.06092715097699,84.09956844908274,A-B,70.0,45,60.0
7,4,270,130,47.06092715097699,84.09956844908274,A-B,70.0,45,60.0
8,5,270,130,47.066695406985986,84.10923031197707,A-B,70.0,45,60.0
9,5,270,130,47.066695406985986,84.10923031197707,A-B,70.0,45,60.0
10,6,270,130,47.073748929913926,84.12104745781,A-B,70.0,45,60.0
11,7,315,130,45.96576135231969,82.27460011879346,A-B,70.0,45,60.0
12,9,315,130,45.671706385541256,81.7896393893067,A-B,70.0,45,57.5
13,10,315,130,45.52720072504391,81.55215339888562,A-B,70.0,45,57.5
14,12,315,130,45.24310976626562,81.08691552601819,A-B,70.0,45,57.5
15,13,315,130,45.10347674225188,80.85906358420372,A-B,70.0,45,57.5
16,14,315,130,44.965421055395616,80.63432385689293,A-B,70.0,45,57.5
17,14,315,130,44.965421055395616,80.63432385689293,A-B,70.0,45,57.5
18,13,315,130,45.10347674225188,80.85906358420372,A-B,70.0,45,57.5
19,12,315,130,45.24310976626562,81.08691552601819,A-B,70.0,45,57.5
20,10,315,130,45.52720072504391,81.55215339888562,A-B,70.0,45,57.5
21,9,315,130,45.671706385541256,81.7896393893067,A-B,70.0,45,57.5
22,7,315,130,45.96576135231969,82.27460011879346,A-B,70.0,45,60.0
23,6,315,130,46.11536161857858,82.52217864854502,A-B,70.0,45,60.0
0,6,135,130,48.05522905010548,85.77966643804938,B-A,70.0,50,62.5
1,5,135,130,47.882708445235835,85.48672631233313,B-A,70.0,50,60.0
2,5,135,130,47.882708445235835,85.48672631233313,B-A,70.0,50,60.0
3,5,135,130,47.882708445235835,85.48672631233313,B-A,70.0,50,60.0
4,5,135,130,47.882708445235835,85.48672631233313,B-A,70.0,50,60.0
5,5,90,130,47.06669848401817,84.10923547991358,B-A,70.0,45,60.0
6,4,90,130,47.06092961190571,84.09957258176826,B-A,70.0,45,60.0
7,4,90,130,47.06092961190571,84.09957258176826,B-A,70.0,45,60.0
8,5,90,130,47.06669848401817,84.10923547991358,B-A,70.0,45,60.0
9,5,90,130,47.06669848401817,84.10923547991358,B-A,70.0,45,60.0
10,6,90,130,47.07375262363167,84.12105366238411,B-A,70.0,45,60.0
11,7,135,130,48.229866844503796,86.07677959624394,B-A,70.0,50,62.5
12,9,135,130,48.58563656618473,86.68378876129117,B-A,70.0,50,62.5
13,10,135,130,48.766841917107335,86.99381988820352,B-A,70.0,50,62.5
14,12,135,130,49.136083849819755,87.62728328542867,B-A,70.0,50,62.5
15,13,135,130,49.32419932056953,87.95085909543035,B-A,70.0,50,62.5
16,14,135,130,49.51469866810214,88.27909586279688,B-A,70.0,50,62.5
17,14,135,130,49.51469866810214,88.27909586279688,B-A,70.0,50,62.5
18,13,135,130,49.32419932056953,87.95085909543035,B-A,70.0,50,62.5
19,12,135,130,49.136083849819755,87.62728328542867,B-A,70.0,50,62.5
20,10,135,130,48.766841917107335,86.99381988820352,B-A,70.0,50,62.5
21,9,135,130,48.58563656618473,86.68378876129117,B-A,70.0,50,62.5
22,7,135,130,48.229866844503796,86.07677959624394,B-A,70.0,50,62.5
23,6,135,130,48.05522905010548,85.77966643804938,B-A,70.0,50,62.5
0,8,315,130,45.8178848613644,82.03043777608225,A-B,80.0,45,57.5
1,7,315,130,45.96576135231969,82.27460011879346,A-B,80.0,45,60.0
2,7,315,130,45.96576135231969,82.27460011879346,A-B,80.0,45,60.0
3,6,315,130,46.11536161857858,82.52217864854502,A-B,80.0,45,60.0
4,6,315,130,46.11536161857858,82.52217864854502,A-B,80.0,45,60.0
5,6,315,130,46.11536161857858,82.52217864854502,A-B,80.0,45,60.0
6,6,315,130,46.11536161857858,82.52217864854502,A-B,80.0,45,60.0
7,6,315,130,46.11536161857858,82.52217864854502,A-B,80.0,45,60.0
8,6,315,130,46.11536161857858,82.52217864854502,A-B,80.0,45,60.0
9,7,315,130,45.96576135231969,82.27460011879346,A-B,80.0,45,60.0
10,8,315,130,45.8178848613644,82.03043777608225,A-B,80.0,45,57.5
11,9,315,130,45.671706385541256,81.7896393893067,A-B,80.0,45,57.5
12,10,315,130,45.52720072504391,81.55215339888562,A-B,80.0,45,57.5
13,12,315,130,45.24310976626562,81.08691552601819,A-B,80.0,45,57.5
14,14,315,130,44.965421055395616,80.63432385689293,A-B,80.0,45,57.5
15,15,315,130,44.82892009963013,80.41264765497162,A-B,80.0,45,57.5
16,16,315,130,44.693951749019945,80.19398677157625,A-B,80.0,45,57.5
17,16,315,130,44.693951749019945,80.19398677157625,A-B,80.0,45,57.5
18,15,315,130,44.82892009963013,80.41264765497162,A-B,80.0,45,57.5
19,14,315,130,44.965421055395616,80.63432385689293,A-B,80.0,45,57.5
20,12,315,130,45.24310976626562,81.08691552601819,A-B,80.0,45,57.5
21,11,315,130,45.384343225960805,81.31792888323372,A-B,80.0,45,57.5
22,9,315,130,45.671706385541256,81.7896393893067,A-B,80.0,45,57.5
23,8,315,130,45.8178848613644,82.03043777608225,A-B,80.0,45,57.5
0,8,135,130,48.40665725784053,86.37813140515347,B-A,80.0,50,62.5
1,7,135,130,48.229866844503796,86.07677959624394,B-A,80.0,50,62.5
2,7,135,130,48.229866844503796,86.07677959624394,B-A,80.0,50,62.5
3,6,135,130,48.05522905010548,85.77966643804938,B-A,80.0,50,62.5
4,6,135,130,48.05522905010548,85.77966643804938,B-A,80.0,50,62.5
5,6,135,130,48.05522905010548,85.77966643804938,B-A,80.0,50,62.5
6,6,135,130,48.05522905010548,85.77966643804938,B-A,80.0,50,62.5
7,6,135,130,48.05522905010548,85.77966643804938,B-A,80.0,50,62.5
8,6,135,130,48.05522905010548,85.77966643804938,B-A,80.0,50,62.5
9,7,135,130,48.229866844503796,86.07677959624394,B-A,80.0,50,62.5
10,8,135,130,48.40665725784053,86.37813140515347,B-A,80.0,50,62.5
11,9,135,130,48.58563656618473,86.68378876129117,B-A,80.0,50,62.5
12,10,135,130,48.766841917107335,86.99381988820352,B-A,80.0,50,62.5
13,12,135,130,49.136083849819755,87.62728328542867,B-A,80.0,50,62.5
14,14,135,130,49.51469866810214,88.27909586279688,B-A,80.0,50,62.5
15,15,135,130,49.70762380274471,88.6120692254536,B-A,80.0,50,62.5
16,16,135,130,49.90301767551749,88.94985647057592,B-A,80.0,50,62.5
17,16,135,130,49.90301767551749,88.94985647057592,B-A,80.0,50,62.5
18,15,135,130,49.70762380274471,88.6120692254536,B-A,80.0,50,62.5
19,14,135,130,49.51469866810214,88.27909586279688,B-A,80.0,50,62.5
20,12,135,130,49.136083849819755,87.62728328542867,B-A,80.0,50,62.5
21,11,135,130,48.950311355415394,87.30829438652988,B-A,80.0,50,62.5
22,9,135,130,48.58563656618473,86.68378876129117,B-A,80.0,50,62.5
23,8,135,130,48.40665725784053,86.37813140515347,B-A,80.0,50,62.5
0,11,360,130,44.684719912761906,80.18297251060928,A-B,90.0,45,57.5
1,10,360,130,44.88838494472175,80.51203982486189,A-B,90.0,45,57.5
2,10,360,130,44.88838494472175,80.51203982486189,A-B,90.0,45,57.5
3,9,360,130,45.09422465152784,80.84605304743218,A-B,90.0,45,57.5
4,9,360,130,45.09422465152784,80.84605304743218,A-B,90.0,45,57.5
5,9,360,130,45.09422465152784,80.84605304743218,A-B,90.0,45,57.5
6,9,360,130,45.09422465152784,80.84605304743218,A-B,90.0,45,57.5
7,8,360,130,45.302274050934855,81.18505451855849,A-B,90.0,45,57.5
8,9,360,130,45.09422465152784,80.84605304743218,A-B,90.0,45,57.5
9,10,360,130,44.88838494472175,80.51203982486189,A-B,90.0,45,57.5
10,11,360,130,44.684719912761906,80.18297251060928,A-B,90.0,45,57.5
11,12,360,130,44.483195273923016,79.85881084094387,A-B,90.0,45,57.5
12,13,360,130,44.28377746327303,79.53951663713411,A-B,90.0,45,57.5
13,15,360,130,43.891131539532914,78.9153884123136,A-B,90.0,45,57.5
14,17,360,130,43.50652726403824,78.31032465029044,A-B,90.0,45,55.0
15,18,315,130,44.4285266888901,79.7655203728717,A-B,90.0,45,57.5
16,19,315,130,44.29802802250608,79.55562060120877,A-B,90.0,45,57.5
17,19,315,130,44.29802802250608,79.55562060120877,A-B,90.0,45,57.5
18,18,315,130,44.4285266888901,79.7655203728717,A-B,90.0,45,57.5
19,17,315,130,44.56049434581739,79.97829345340124,A-B,90.0,45,57.5
20,15,360,130,43.891131539532914,78.9153884123136,A-B,90.0,45,57.5
21,13,360,130,44.28377746327303,79.53951663713411,A-B,90.0,45,57.5
22,12,360,130,44.483195273923016,79.85881084094387,A-B,90.0,45,57.5
23,11,360,130,44.684719912761906,80.18297251060928,A-B,90.0,45,57.5
0,11,180,130,49.72775206517625,88.6454849317268,B-A,90.0,50,62.5
1,10,180,130,49.469921867383185,88.20085863135189,B-A,90.0,50,62.5
2,10,180,130,49.469921867383185,88.20085863135189,B-A,90.0,50,62.5
3,9,180,130,49.215137396329446,87.76243061464645,B-A,90.0,50,62.5
4,9,180,130,49.215137396329446,87.76243061464645,B-A,90.0,50,62.5
5,9,180,130,49.215137396329446,87.76243061464645,B-A,90.0,50,62.5
6,9,180,130,49.215137396329446,87.76243061464645,B-A,90.0,50,62.5
7,8,180,130,48.96334500052902,87.33011669871065,B-A,90.0,50,62.5
8,9,180,130,49.215137396329446,87.76243061464645,B-A,90.0,50,62.5
9,10,180,130,49.469921867383185,88.20085863135189,B-A,90.0,50,62.5
10,11,180,130,49.72775206517625,88.6454849317268,B-A,90.0,50,62.5
11,12,180,130,49.98868293162081,89.09639622401066,B-A,90.0,50,62.5
12,13,180,130,50.25277073808713,89.55368179394146,B-A,90.0,50,65.0
13,15,180,130,50.79064914808441,90.48774613147918,B-A,90.0,50,65.0
14,17,180,130,51.341865630324754,91.44844595596997,B-A,90.0,50,65.0
15,18,135,130,50.301388835901015,89.64019036094098,B-A,90.0,50,65.0
16,19,135,130,50.50445752261204,89.99290036991515,B-A,90.0,50,65.0
17,19,135,130,50.50445752261204,89.99290036991515,B-A,90.0,50,65.0
18,18,135,130,50.301388835901015,89.64019036094098,B-A,90.0,50,65.0
19,17,135,130,50.100924310084544,89.2925365939141,B-A,90.0,50,65.0
20,15,180,130,50.79064914808441,90.48774613147918,B-A,90.0,50,65.0
21,13,180,130,50.25277073808713,89.55368179394146,B-A,90.0,50,65.0
22,12,180,130,49.98868293162081,89.09639622401066,B-A,90.0,50,62.5
23,11,180,130,49.72775206517625,88.6454849317268,B-A,90.0,50,62.5
0,13,360,130,44.28377746327303,79.53951663713411,A-B,95.0,45,57.5
1,13,360,130,44.28377746327303,79.53951663713411,A-B,95.0,45,57.5
2,12,360,130,44.483195273923016,79.85881084094387,A-B,95.0,45,57.5
3,12,360,130,44.483195273923016,79.85881084094387,A-B,95.0,45,57.5
4,12,360,130,44.483195273923016,79.85881084094387,A-B,95.0,45,57.5
5,11,360,130,44.684719912761906,80.18297251060928,A-B,95.0,45,57.5
6,11,360,130,44.684719912761906,80.18297251060928,A-B,95.0,45,57.5
7,11,360,130,44.684719912761906,80.18297251060928,A-B,95.0,45,57.5
8,12,360,130,44.483195273923016,79.85881084094387,A-B,95.0,45,57.5
9,12,360,130,44.483195273923016,79.85881084094387,A-B,95.0,45,57.5
10,13,360,130,44.28377746327303,79.53951663713411,A-B,95.0,45,57.5
11,14,360,130,44.08643361403574,79.225053817378,A-B,95.0,45,57.5
12,16,360,130,43.697839715682775,78.61048858424994,A-B,95.0,45,55.0
13,17,360,130,43.50652726403824,78.31032465029044,A-B,95.0,45,55.0
14,19,360,130,43.1297200935795,77.72409667451883,A-B,95.0,45,55.0
15,20,360,130,42.944166700522274,77.43798430724709,A-B,95.0,45,55.0
16,21,360,130,42.760475300726256,77.15651125984563,A-B,95.0,45,55.0
17,21,360,130,42.760475300726256,77.15651125984563,A-B,95.0,45,55.0
18,20,360,130,42.944166700522274,77.43798430724709,A-B,95.0,45,55.0
19,19,360,130,43.1297200935795,77.72409667451883,A-B,95.0,45,55.0
20,18,360,130,43.31716393534143,78.01486910952842,A-B,95.0,45,55.0
21,16,360,130,43.697839715682775,78.61048858424994,A-B,95.0,45,55.0
22,15,360,130,43.891131539532914,78.9153884123136,A-B,95.0,45,57.5
23,14,360,130,44.08643361403574,79.225053817378,A-B,95.0,45,57.5
0,13,180,130,50.25277073808713,89.55368179394146,B-A,95.0,50,65.0
1,13,180,130,50.25277073808713,89.55368179394146,B-A,95.0,50,65.0
2,12,180,130,49.98868293162081,89.09639622401066,B-A,95.0,50,62.5
3,12,180,130,49.98868293162081,89.09639622401066,B-A,95.0,50,62.5
4,12,180,130,49.98868293162081,89.09639622401066,B-A,95.0,50,62.5
5,11,180,130,49.72775206517625,88.6454849317268,B-A,95.0,50,62.5
6,11,180,130,49.72775206517625,88.6454849317268,B-A,95.0,50,62.5
7,11,180,130,49.72775206517625,88.6454849317268,B-A,95.0,50,62.5
8,12,180,130,49.98868293162081,89.09639622401066,B-A,95.0,50,62.5
9,12,180,130,49.98868293162081,89.09639622401066,B-A,95.0,50,62.5
10,13,180,130,50.25277073808713,89.55368179394146,B-A,95.0,50,65.0
11,14,180,130,50.520073125860684,90.01743355995335,B-A,95.0,50,65.0
12,16,180,130,51.06455931325324,90.96471687043498,B-A,95.0,50,65.0
13,17,180,130,51.341865630324754,91.44844595596997,B-A,95.0,50,65.0
14,19,180,130,51.90692254088427,92.43659438163597,B-A,95.0,50,65.0
15,20,180,130,52.19480508469308,92.94122879657044,B-A,95.0,50,67.5
16,21,180,130,52.48634778377571,93.45305186161056,B-A,95.0,50,67.5
17,21,180,130,52.48634778377571,93.45305186161056,B-A,95.0,50,67.5
18,20,180,130,52.19480508469308,92.94122879657044,B-A,95.0,50,67.5
19,19,180,130,51.90692254088427,92.43659438163597,B-A,95.0,50,65.0
20,18,180,130,51.62263165551973,91.93903645257366,B-A,95.0,50,65.0
21,16,180,130,51.06455931325324,90.96471687043498,B-A,95.0,50,65.0
22,15,180,130,50.79064914808441,90.48774613147918,B-A,95.0,50,65.0
23,14,180,130,50.520073125860684,90.01743355995335,B-A,95.0,50,65.0
0,20,360,130,42.944166700522274,77.43798430724709,A-B,99.0,45,55.0
1,19,360,130,43.1297200935795,77.72409667451883,A-B,99.0,45,55.0
2,19,360,130,43.1297200935795,77.72409667451883,A-B,99.0,45,55.0
3,19,360,130,43.1297200935795,77.72409667451883,A-B,99.0,45,55.0
4,18,360,130,43.31716393534143,78.01486910952842,A-B,99.0,45,55.0
5,18,360,130,43.31716393534143,78.01486910952842,A-B,99.0,45,55.0
6,18,360,130,43.31716393534143,78.01486910952842,A-B,99.0,45,55.0
7,17,360,130,43.50652726403824,78.31032465029044,A-B,99.0,45,55.0
8,18,360,130,43.31716393534143,78.01486910952842,A-B,99.0,45,55.0
9,19,360,130,43.1297200935795,77.72409667451883,A-B,99.0,45,55.0
10,20,360,130,42.944166700522274,77.43798430724709,A-B,99.0,45,55.0
11,20,360,130,42.944166700522274,77.43798430724709,A-B,99.0,45,55.0
12,21,360,130,42.760475300726256,77.15651125984563,A-B,99.0,45,55.0
13,22,360,130,42.5786180069865,76.87965912032337,A-B,99.0,45,55.0
14,24,360,130,42.220296945788135,76.33975590824625,A-B,99.0,40,55.0
15,25,360,130,42.04378012016868,76.07668017906308,A-B,99.0,40,55.0
16,26,360,130,41.868991258092905,75.81817617627463,A-B,99.0,40,55.0
17,26,360,130,41.868991258092905,75.81817617627463,A-B,99.0,40,55.0
18,26,360,130,41.868991258092905,75.81817617627463,A-B,99.0,40,55.0
19,25,360,130,42.04378012016868,76.07668017906308,A-B,99.0,40,55.0
20,24,360,130,42.220296945788135,76.33975590824625,A-B,99.0,40,55.0
21,22,360,130,42.5786180069865,76.87965912032337,A-B,99.0,45,55.0
22,21,360,130,42.760475300726256,77.15651125984563,A-B,99.0,45,55.0
23,20,360,130,42.944166700522274,77.43798430724709,A-B,99.0,45,55.0
0,20,180,130,52.19480508469308,92.94122879657044,B-A,99.0,50,67.5
1,19,180,130,51.90692254088427,92.43659438163597,B-A,99.0,50,65.0
2,19,180,130,51.90692254088427,92.43659438163597,B-A,99.0,50,65.0
3,19,180,130,51.90692254088427,92.43659438163597,B-A,99.0,50,65.0
4,18,180,130,51.62263165551973,91.93903645257366,B-A,99.0,50,65.0
5,18,180,130,51.62263165551973,91.93903645257366,B-A,99.0,50,65.0
6,18,180,130,51.62263165551973,91.93903645257366,B-A,99.0,50,65.0
7,17,180,130,51.341865630324754,91.44844595596997,B-A,99.0,50,65.0
8,18,180,130,51.62263165551973,91.93903645257366,B-A,99.0,50,65.0
9,19,180,130,51.90692254088427,92.43659438163597,B-A,99.0,50,65.0
10,20,180,130,52.19480508469308,92.94122879657044,B-A,99.0,50,67.5
11,20,180,130,52.19480508469308,92.94122879657044,B-A,99.0,50,67.5
12,21,180,130,52.48634778377571,93.45305186161056,B-A,99.0,50,67.5
13,22,180,130,52.78162088784913,93.97217893440788,B-A,99.0,55,67.5
14,24,180,130,53.38364841507561,95.03282302419171,B-A,99.0,55,67.5
15,25,180,130,53.69055262107741,95.57458752281063,B-A,99.0,55,67.5
16,26,180,130,54.00148692201237,96.12415118646966,B-A,99.0,55,67.5
17,26,180,130,54.00148692201237,96.12415118646966,B-A,99.0,55,67.5
18,26,180,130,54.00148692201237,96.12415118646966,B-A,99.0,55,67.5
19,25,180,130,53.69055262107741,95.57458752281063,B-A,99.0,55,67.5
20,24,180,130,53.38364841507561,95.03282302419171,B-A,99.0,55,67.5
21,22,180,130,52.78162088784913,93.97217893440788,B-A,99.0,55,67.5
22,21,180,130,52.48634778377571,93.45305186161056,B-A,99.0,50,67.5
23,20,180,130,52.19480508469308,92.94122879657044,B-A,99.0,50,67.5
0,23,360,130,42.39856748622386,76.60741186361092,A-B,99.5,40,55.0
1,22,360,130,42.5786180069865,76.87965912032337,A-B,99.5,45,55.0
2,21,360,130,42.760475300726256,77.15651125984563,A-B,99.5,45,55.0
3,21,360,130,42.760475300726256,77.15651125984563,A-B,99.5,45,55.0
4,21,360,130,42.760475300726256,77.15651125984563,A-B,99.5,45,55.0
5,21,360,130,42.760475300726256,77.15651125984563,A-B,99.5,45,55.0
6,20,360,130,42.944166700522274,77.43798430724709,A-B,99.5,45,55.0
7,20,360,130,42.944166700522274,77.43798430724709,A-B,99.5,45,55.0
8,21,360,130,42.760475300726256,77.15651125984563,A-B,99.5,45,55.0
9,21,360,130,42.760475300726256,77.15651125984563,A-B,99.5,45,55.0
10,22,360,130,42.5786180069865,76.87965912032337,A-B,99.5,45,55.0
