date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2018-10-15,7,150,50,55.0,60,67.5
2018-10-15,8,150,50,55.0,60,67.5
2018-10-15,9,150,50,55.0,60,65.0
2018-10-15,10,150,50,55.0,60,65.0
2018-10-15,11,150,50,55.0,60,65.0
2018-10-15,12,150,50,55.0,60,65.0
2018-10-15,13,150,50,55.0,60,65.0
2018-10-15,14,150,50,55.0,60,65.0
2018-10-15,15,150,50,55.0,60,65.0
2018-10-15,16,150,50,55.0,60,65.0
2018-10-15,17,150,50,55.0,60,65.0
2018-10-15,18,150,50,55.0,60,65.0
2018-10-15,19,150,50,55.0,60,65.0
2018-10-15,20,150,50,55.0,60,65.0
2018-10-15,21,150,50,55.0,60,65.0
2018-10-15,22,150,50,55.0,60,65.0
2018-10-15,23,150,50,55.0,60,65.0
2018-11-05,0,150,45,52.5,65,70.0
2018-11-05,1,150,45,52.5,65,72.5
2018-11-05,2,150,45,52.5,65,70.0
2018-11-05,3,150,45,52.5,65,72.5
2018-11-05,4,150,45,52.5,65,72.5
2018-11-05,5,150,45,52.5,65,72.5
2018-11-05,6,150,45,52.5,65,70.0
2018-11-05,7,150,45,52.5,65,70.0
2018-11-05,8,150,45,52.5,65,72.5
2018-11-05,9,150,45,52.5,65,72.5
2018-11-05,10,150,45,52.5,65,72.5
2018-11-05,11,150,45,52.5,65,72.5
2018-11-05,12,150,45,52.5,65,72.5
2018-11-05,13,150,45,52.5,65,72.5
2018-11-05,14,150,45,52.5,65,72.5
2018-11-05,15,150,45,52.5,65,72.5
2018-11-05,16,150,45,52.5,65,72.5
2018-11-05,17,150,45,52.5,65,72.5
2018-11-05,18,150,45,52.5,65,72.5
2018-11-05,19,150,45,52.5,65,72.5
2018-11-05,20,150,45,52.5,65,70.0
2018-11-05,21,150,45,52.5,65,70.0
2018-11-05,22,150,50,52.5,65,70.0
2018-11-05,23,150,50,52.5,65,70.0
2019-10-11,0,150,50,57.5,55,62.5
2019-10-11,1,150,50,57.5,55,62.5
2019-10-11,2,150,50,57.5,55,62.5
2019-10-11,3,150,50,57.5,55,62.5
2019-10-11,4,150,50,57.5,55,62.5
2019-10-11,5,150,50,57.5,55,62.5
2019-10-11,6,150,50,57.5,55,62.5
2019-10-11,7,150,50,57.5,55,62.5
2019-10-11,8,150,50,57.5,55,62.5
2019-10-11,9,150,50,57.5,55,62.5
2019-10-11,10,150,50,57.5,55,62.5
2019-10-11,11,150,50,57.5,55,62.5
2019-10-11,12,150,55,57.5,55,60.0
2019-10-11,13,150,55,57.5,55,60.0
2019-10-11,14,150,55,57.5,55,60.0
2019-10-11,15,150,55,57.5,55,60.0
2019-10-11,16,150,55,57.5,55,60.0
2019-10-11,17,150,55,57.5,55,60.0
2019-10-11,18,150,55,60.0,55,60.0
2019-10-11,19,150,55,60.0,55,60.0
2019-10-11,20,150,55,60.0,55,60.0
2019-10-11,21,150,55,60.0,55,60.0
2019-10-11,22,150,55,60.0,55,60.0
2019-10-11,23,150,55,60.0,55,60.0
2019-11-02,0,150,55,60.0,55,60.0
2019-11-02,1,150,55,60.0,55,60.0
2019-11-02,2,150,55,60.0,55,60.0
2019-11-02,3,150,55,60.0,55,60.0
2019-11-02,4,150,55,60.0,55,60.0
2019-11-02,5,150,55,60.0,55,60.0
2019-11-02,6,150,55,60.0,55,60.0
2019-11-02,7,150,55,60.0,55,60.0
2019-11-02,8,150,55,60.0,55,60.0
2019-11-02,9,150,55,60.0,55,60.0
2019-11-02,10,150,55,60.0,55,60.0
2019-11-02,11,150,55,60.0,55,60.0
2019-11-02,12,150,55,60.0,55,60.0
2019-11-02,13,150,55,60.0,55,60.0
2019-11-02,14,150,55,60.0,55,60.0
2019-11-02,15,150,55,60.0,55,60.0
2019-11-02,16,150,55,60.0,55,60.0
2019-11-02,17,150,55,60.0,55,60.0
2019-11-02,18,150,55,60.0,55,60.0
2019-11-02,19,150,55,60.0,55,60.0
2019-11-02,20,150,55,60.0,55,60.0
2019-11-02,21,150,55,60.0,55,60.0
2019-11-02,22,150,55,60.0,55,60.0
2019-11-02,23,150,55,57.5,55,60.0
