date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2018-10-02,21,60,30,32.5,20,25.0
2018-10-02,22,60,30,32.5,20,25.0
2018-10-02,23,60,30,32.5,20,25.0
2018-11-11,0,60,20,25.0,25,30.0
2018-11-11,1,60,20,25.0,25,30.0
2018-11-11,2,60,20,25.0,25,30.0
2018-11-11,3,60,20,25.0,25,30.0
2018-11-11,4,60,20,25.0,25,30.0
2018-11-11,5,60,20,25.0,25,30.0
2018-11-11,6,60,20,25.0,25,30.0
2018-11-11,7,60,20,25.0,25,30.0
2018-11-11,8,60,20,25.0,25,30.0
2018-11-11,9,60,20,25.0,25,30.0
2018-11-11,10,60,20,25.0,25,30.0
2018-11-11,11,60,20,25.0,25,30.0
2018-11-11,12,60,20,25.0,25,32.5
2018-11-11,13,60,20,25.0,25,32.5
2018-11-11,14,60,20,25.0,25,32.5
2018-11-11,15,60,20,25.0,25,30.0
2018-11-11,16,60,20,25.0,25,30.0
2018-11-11,17,60,20,25.0,25,30.0
2018-11-11,18,60,20,25.0,25,30.0
2018-11-11,19,60,20,25.0,25,30.0
2018-11-11,20,60,20,25.0,25,30.0
2018-11-11,21,60,20,25.0,25,30.0
2018-11-11,22,60,20,25.0,25,30.0
2018-11-11,23,60,20,25.0,25,30.0
2019-06-29,0,60,25,27.5,25,27.5
2019-06-29,1,60,25,27.5,25,27.5
2019-06-29,2,60,25,27.5,25,27.5
2019-06-29,3,60,25,27.5,25,27.5
2019-06-29,4,60,25,27.5,25,27.5
2019-06-29,5,60,25,27.5,25,27.5
2019-06-29,6,60,25,27.5,25,27.5
2019-06-29,7,60,25,27.5,25,27.5
2019-06-29,8,60,25,27.5,25,27.5
2019-06-29,9,60,25,30.0,25,27.5
2019-06-29,10,60,25,30.0,25,27.5
2019-06-29,11,60,25,30.0,25,27.5
2019-06-29,12,60,25,30.0,25,27.5
2019-06-29,13,60,25,30.0,25,27.5
2019-06-29,14,60,25,30.0,25,27.5
2019-06-29,15,60,25,30.0,20,27.5
2019-06-29,16,60,25,30.0,20,27.5
2019-06-29,17,60,25,30.0,20,27.5
2019-06-29,18,60,25,30.0,20,27.5
2019-06-29,19,60,25,30.0,20,27.5
2019-06-29,20,60,25,30.0,20,27.5
2019-06-29,21,60,25,30.0,20,27.5
2019-06-29,22,60,25,30.0,20,27.5
2019-06-29,23,60,25,30.0,20,27.5
2019-11-14,0,60,25,30.0,20,27.5
2019-11-14,1,60,25,30.0,20,27.5
2019-11-14,2,60,25,30.0,20,27.5
2019-11-14,3,60,25,30.0,20,27.5
2019-11-14,4,60,25,30.0,20,27.5
2019-11-14,5,60,25,30.0,20,27.5
2019-11-14,6,60,25,30.0,20,27.5
2019-11-14,7,60,25,30.0,20,27.5
2019-11-14,8,60,25,30.0,20,27.5
2019-11-14,9,60,25,30.0,20,27.5
2019-11-14,10,60,25,30.0,20,25.0
2019-11-14,11,60,25,30.0,20,25.0
2019-11-14,12,60,25,30.0,20,25.0
2019-11-14,13,60,25,30.0,20,25.0
2019-11-14,14,60,25,30.0,20,25.0
2019-11-14,15,60,25,30.0,20,25.0
2019-11-14,16,60,25,30.0,20,25.0
2019-11-14,17,60,25,30.0,20,25.0
2019-11-14,18,60,25,30.0,20,25.0
2019-11-14,19,60,25,30.0,20,25.0
2019-11-14,20,60,25,30.0,20,25.0
2019-11-14,21,60,25,30.0,20,27.5
2019-11-14,22,60,25,30.0,20,25.0
2019-11-14,23,60,25,30.0,20,25.0
