date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2015-01-07,16,20,10,15.0,10,12.5
2015-01-07,17,20,10,15.0,10,12.5
2015-01-07,18,20,10,15.0,10,12.5
2015-01-07,19,20,10,15.0,10,12.5
2015-01-07,20,20,10,15.0,10,12.5
2015-01-07,21,20,10,15.0,10,12.5
2015-01-07,22,20,10,15.0,10,12.5
2015-01-07,23,20,10,15.0,10,12.5
2015-01-10,0,20,10,12.5,10,12.5
2015-01-10,1,20,10,12.5,10,12.5
2015-01-10,2,20,10,12.5,10,12.5
2015-01-10,3,20,10,12.5,10,12.5
2015-01-10,4,20,10,12.5,10,12.5
2015-01-10,5,20,10,12.5,10,12.5
2015-01-10,6,20,10,12.5,10,12.5
2015-01-10,7,20,10,12.5,10,12.5
2015-01-10,8,20,10,12.5,10,12.5
2015-01-10,9,20,10,12.5,10,12.5
2015-01-10,10,20,10,12.5,10,12.5
2015-01-10,11,20,10,12.5,10,12.5
2015-01-10,12,20,10,12.5,10,12.5
2015-01-10,13,20,10,12.5,10,12.5
2015-01-10,14,20,10,12.5,10,12.5
2015-01-10,15,20,10,12.5,10,12.5
2015-01-10,16,20,10,12.5,10,12.5
2015-01-10,17,20,10,12.5,10,12.5
2015-01-10,18,20,10,12.5,10,12.5
2015-01-10,19,20,10,12.5,10,12.5
2015-01-10,20,20,10,12.5,10,12.5
2015-01-10,21,20,10,12.5,10,12.5
2015-01-10,22,20,10,12.5,10,12.5
2015-01-10,23,20,10,12.5,10,12.5
2015-03-18,0,20,10,12.5,10,15.0
2015-03-18,1,20,10,12.5,10,15.0
2015-03-18,2,20,10,12.5,10,15.0
2015-03-18,3,20,10,12.5,10,15.0
2015-03-18,4,20,10,12.5,10,15.0
2015-03-18,5,20,10,12.5,10,15.0
2015-03-18,6,20,10,12.5,10,15.0
2015-03-18,7,20,10,12.5,10,15.0
2015-03-18,8,20,10,12.5,10,15.0
2015-03-18,9,20,10,12.5,10,12.5
2015-03-18,10,20,10,12.5,10,12.5
2015-03-18,11,20,10,12.5,10,12.5
2015-03-18,12,20,10,12.5,10,12.5
2015-03-18,13,20,10,12.5,10,12.5
2015-03-18,14,20,10,12.5,10,12.5
2015-03-18,15,20,10,12.5,10,12.5
2015-03-18,16,20,10,12.5,10,12.5
2015-03-18,17,20,10,12.5,10,12.5
2015-03-18,18,20,10,12.5,10,12.5
2015-03-18,19,20,10,12.5,10,12.5
2015-03-18,20,20,10,12.5,10,12.5
2015-03-18,21,20,10,12.5,10,12.5
2015-03-18,22,20,10,12.5,10,12.5
2015-03-18,23,20,10,12.5,10,12.5
2015-11-16,0,20,10,12.5,10,15.0
2015-11-16,1,20,10,12.5,10,15.0
2015-11-16,2,20,10,12.5,10,15.0
2015-11-16,3,20,10,12.5,10,15.0
2015-11-16,4,20,10,12.5,10,15.0
2015-11-16,5,20,10,12.5,10,15.0
2015-11-16,6,20,10,12.5,10,15.0
2015-11-16,7,20,10,12.5,10,15.0
2015-11-16,8,20,10,12.5,10,15.0
2015-11-16,9,20,10,15.0,10,17.5
2015-11-16,10,20,10,17.5,15,20.0
2015-11-16,11,20,10,20.0,15,20.0
2015-11-16,12,20,10,20.0,15,20.0
2015-11-16,13,20,10,17.5,15,20.0
2015-11-16,14,20,10,20.0,15,20.0
2015-11-16,15,20,10,20.0,15,20.0
2015-11-16,16,20,10,20.0,15,20.0
2015-11-16,17,20,10,20.0,15,20.0
2015-11-16,18,20,10,17.5,15,20.0
2015-11-16,19,20,10,17.5,15,20.0
2015-11-16,20,20,10,17.5,15,20.0
2015-11-16,21,20,10,17.5,15,17.5
2015-11-16,22,20,10,17.5,15,17.5
2015-11-16,23,20,10,17.5,15,17.5
2015-12-26,0,20,10,15.0,15,17.5
2015-12-26,1,20,10,17.5,15,17.5
2015-12-26,2,20,10,17.5,15,17.5
2015-12-26,3,20,10,20.0,15,20.0
2015-12-26,4,20,10,22.5,15,20.0
2015-12-26,5,20,10,25.0,15,20.0
2015-12-26,6,20,10,22.5,15,20.0
2015-12-26,7,20,10,20.0,15,20.0
2015-12-26,8,20,10,20.0,15,20.0
2015-12-26,9,20,10,17.5,15,17.5
2015-12-26,10,20,10,15.0,15,17.5
2015-12-26,11,20,10,15.0,10,17.5
2015-12-26,12,20,10,15.0,10,17.5
2015-12-26,13,20,10,15.0,10,17.5
2015-12-26,14,20,10,15.0,10,17.5
2015-12-26,15,20,10,15.0,10,17.5
2015-12-26,16,20,10,15.0,10,15.0
2015-12-26,17,20,10,15.0,10,15.0
2015-12-26,18,20,10,15.0,10,15.0
2015-12-26,19,20,10,12.5,10,15.0
2015-12-26,20,20,10,12.5,10,15.0
2015-12-26,21,20,10,12.5,10,15.0
2015-12-26,22,20,10,12.5,10,15.0
2015-12-26,23,20,10,12.5,10,15.0
2019-01-22,0,20,10,17.5,15,17.5
2019-01-22,1,20,10,17.5,15,20.0
2019-01-22,2,20,10,17.5,15,20.0
2019-01-22,3,20,10,17.5,15,17.5
2019-01-22,4,20,10,17.5,15,17.5
2019-01-22,5,20,10,15.0,10,17.5
2019-01-22,6,20,10,15.0,10,17.5
2019-01-22,7,20,10,15.0,10,17.5
2019-01-22,8,20,10,15.0,10,17.5
2019-01-22,9,20,10,15.0,10,17.5
2019-01-22,10,20,10,15.0,10,17.5
2019-01-22,11,20,10,15.0,10,15.0
2019-01-22,12,20,10,15.0,10,15.0
2019-01-22,13,20,10,15.0,10,15.0
2019-01-22,14,20,10,15.0,10,17.5
2019-01-22,15,20,10,15.0,10,15.0
2019-01-22,16,20,10,15.0,10,15.0
2019-01-22,17,20,10,15.0,10,15.0
2019-01-22,18,20,10,15.0,10,15.0
2019-01-22,19,20,10,15.0,10,15.0
2019-01-22,20,20,10,12.5,10,15.0
2019-01-22,21,20,10,12.5,10,15.0
2019-01-22,22,20,10,12.5,10,15.0
2019-01-22,23,20,10,12.5,10,15.0
2019-10-27,0,20,10,12.5,10,15.0
2019-10-27,1,20,10,12.5,10,15.0
2019-10-27,2,20,10,12.5,10,15.0
2019-10-27,3,20,10,12.5,10,15.0
2019-10-27,4,20,10,12.5,10,15.0
2019-10-27,5,20,10,12.5,10,15.0
2019-10-27,6,20,10,12.5,10,15.0
2019-10-27,7,20,10,12.5,10,15.0
2019-10-27,8,20,10,12.5,10,15.0
2019-10-27,9,20,10,12.5,10,15.0
2019-10-27,10,20,10,12.5,10,15.0
2019-10-27,11,20,10,12.5,10,15.0
2019-10-27,12,20,10,12.5,10,15.0
2019-10-27,13,20,10,12.5,10,15.0
2019-10-27,14,20,10,12.5,10,15.0
2019-10-27,15,20,10,12.5,10,15.0
2019-10-27,16,20,10,12.5,10,17.5
2019-10-27,17,20,10,15.0,10,17.5
2019-10-27,18,20,10,17.5,15,20.0
2019-10-27,19,20,10,17.5,15,17.5
2019-10-27,20,20,10,17.5,15,17.5
2019-10-27,21,20,10,17.5,15,17.5
2019-10-27,22,20,10,17.5,15,17.5
2019-10-27,23,20,10,17.5,15,17.5
