date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2018-09-14,2,100,45,50.0,35,37.5
2018-09-14,3,100,45,50.0,35,37.5
2018-09-14,4,100,45,50.0,35,37.5
2018-09-14,5,100,45,50.0,35,37.5
2018-09-14,6,100,45,50.0,35,37.5
2018-09-14,7,100,45,50.0,35,37.5
2018-09-14,8,100,45,50.0,35,37.5
2018-09-14,9,100,45,50.0,35,37.5
2018-09-14,10,100,45,50.0,35,37.5
2018-09-14,11,100,45,50.0,35,37.5
2018-09-14,12,100,45,50.0,35,37.5
2018-09-14,13,100,45,50.0,35,37.5
2018-09-14,14,100,45,50.0,35,37.5
2018-09-14,15,100,45,50.0,35,37.5
2018-09-14,16,100,45,50.0,35,37.5
2018-09-14,17,100,45,50.0,35,37.5
2018-09-14,18,100,45,50.0,35,37.5
2018-09-14,19,100,45,50.0,35,37.5
2018-09-14,20,100,45,50.0,35,37.5
2018-09-14,21,100,45,50.0,35,37.5
2018-09-14,22,100,45,50.0,35,37.5
2018-09-14,23,100,45,47.5,35,37.5
2019-07-01,0,100,35,42.5,35,42.5
2019-07-01,1,100,35,42.5,35,42.5
2019-07-01,2,100,35,42.5,35,42.5
2019-07-01,3,100,35,42.5,35,42.5
2019-07-01,4,100,35,42.5,35,42.5
2019-07-01,5,100,35,42.5,35,42.5
2019-07-01,6,100,35,42.5,35,42.5
2019-07-01,7,100,35,42.5,35,42.5
2019-07-01,8,100,40,42.5,35,42.5
2019-07-01,9,100,40,42.5,35,40.0
2019-07-01,10,100,40,42.5,35,40.0
2019-07-01,11,100,40,42.5,35,40.0
2019-07-01,12,100,40,42.5,35,40.0
2019-07-01,13,100,40,42.5,35,40.0
2019-07-01,14,100,40,42.5,35,40.0
2019-07-01,15,100,40,42.5,35,40.0
2019-07-01,16,100,40,45.0,35,40.0
2019-07-01,17,100,40,42.5,35,40.0
2019-07-01,18,100,40,42.5,35,40.0
2019-07-01,19,100,40,42.5,35,40.0
2019-07-01,20,100,40,42.5,35,40.0
2019-07-01,21,100,40,45.0,35,40.0
2019-07-01,22,100,40,45.0,35,40.0
2019-07-01,23,100,40,45.0,35,40.0
2019-11-07,0,100,35,40.0,40,45.0
2019-11-07,1,100,35,40.0,40,45.0
2019-11-07,2,100,35,40.0,40,45.0
2019-11-07,3,100,35,40.0,40,45.0
2019-11-07,4,100,35,40.0,40,45.0
2019-11-07,5,100,35,40.0,40,45.0
2019-11-07,6,100,35,40.0,40,45.0
2019-11-07,7,100,35,40.0,40,42.5
2019-11-07,8,100,35,40.0,40,42.5
2019-11-07,9,100,35,40.0,40,42.5
2019-11-07,10,100,35,40.0,40,42.5
2019-11-07,11,100,35,40.0,40,42.5
2019-11-07,12,100,35,40.0,40,42.5
2019-11-07,13,100,35,40.0,40,42.5
2019-11-07,14,100,35,40.0,40,42.5
2019-11-07,15,100,35,40.0,40,42.5
2019-11-07,16,100,35,40.0,40,42.5
2019-11-07,17,100,35,40.0,40,42.5
2019-11-07,18,100,35,42.5,35,42.5
2019-11-07,19,100,35,42.5,35,42.5
2019-11-07,20,100,35,42.5,35,42.5
2019-11-07,21,100,35,42.5,35,42.5
2019-11-07,22,100,35,42.5,35,42.5
2019-11-07,23,100,35,42.5,35,42.5
2020-01-29,0,100,30,37.5,45,52.5
2020-01-29,1,100,30,35.0,50,55.0
2020-01-29,2,100,30,35.0,50,55.0
2020-01-29,3,100,30,35.0,50,57.5
2020-01-29,4,100,30,35.0,50,57.5
2020-01-29,5,100,30,35.0,50,57.5
2020-01-29,6,100,30,35.0,50,55.0
2020-01-29,7,100,30,35.0,50,55.0
2020-01-29,8,100,30,37.5,45,52.5
2020-01-29,9,100,30,35.0,50,55.0
2020-01-29,10,100,30,35.0,50,55.0
2020-01-29,11,100,30,35.0,50,55.0
2020-01-29,12,100,30,35.0,50,57.5
2020-01-29,13,100,30,35.0,50,57.5
2020-01-29,14,100,30,35.0,50,57.5
2020-01-29,15,100,30,35.0,50,55.0
2020-01-29,16,100,30,35.0,50,55.0
2020-01-29,17,100,30,35.0,50,55.0
2020-01-29,18,100,30,35.0,50,55.0
2020-01-29,19,100,30,35.0,50,55.0
2020-01-29,20,100,30,35.0,50,55.0
2020-01-29,21,100,30,35.0,50,55.0
2020-01-29,22,100,30,35.0,50,55.0
2020-01-29,23,100,30,37.5,45,52.5
2020-04-27,0,100,35,40.0,40,45.0
2020-04-27,1,100,35,40.0,40,45.0
2020-04-27,2,100,35,40.0,40,45.0
2020-04-27,3,100,35,40.0,40,45.0
2020-04-27,4,100,35,40.0,40,45.0
2020-04-27,5,100,35,40.0,40,45.0
2020-04-27,6,100,35,40.0,40,45.0
2020-04-27,7,100,35,40.0,40,45.0
2020-04-27,8,100,35,40.0,40,45.0
2020-04-27,9,100,35,40.0,40,45.0
2020-04-27,10,100,35,40.0,40,45.0
2020-04-27,11,100,35,40.0,40,45.0
2020-04-27,12,100,35,40.0,40,45.0
2020-04-27,13,100,35,40.0,40,47.5
2020-04-27,14,100,35,40.0,40,47.5
2020-04-27,15,100,35,40.0,40,47.5
2020-04-27,16,100,35,40.0,40,47.5
2020-04-27,17,100,35,40.0,40,47.5
2020-04-27,18,100,35,40.0,40,47.5
2020-04-27,19,100,35,40.0,40,47.5
2020-04-27,20,100,35,40.0,40,47.5
2020-04-27,21,100,35,37.5,40,47.5
2020-04-27,22,100,35,37.5,40,47.5
2020-04-27,23,100,35,40.0,40,47.5
